TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T2698,C0000220,30/04/99,M,JAIPUR,18479.85,19/11/23,144307,2989.86
T6118,C0000488,15/04/81,F,AHMEDABAD,17751.28,19/11/23,174448,85.41
T11609,C0000917,04/06/78,M,BANGALORE,10176.65,19/11/23,184445,2922.08
T1417,C0000118,16/07/77,F,BANGALORE,15180.9,19/11/23,185403,545.09
T2383,C0000192,25/06/93,F,PUNE,55507.32,19/11/23,215605,55892.73
T4989,C0000400,06/01/95,F,MUMBAI,4853.58,19/11/23,235923,149.0
T2027,C0000165,18/12/90,M,HYDERABAD,4455.42,20/11/23,005304,2193.51
T8634,C0000688,04/03/74,F,CHENNAI,61845.18,20/11/23,015526,596.35
T3887,C0000311,22/11/97,M,AHMEDABAD,32721.87,20/11/23,024544,104.74
T9539,C0000755,09/06/72,F,DELHI,5475.38,20/11/23,032758,844.38
T5439,C0000435,10/07/84,M,HYDERABAD,75209.3,20/11/23,035058,279.79
T9627,C0000762,25/01/74,F,LUCKNOW,25422.91,20/11/23,041250,16602.92
T9123,C0000725,12/08/75,M,BANGALORE,7281.77,20/11/23,053822,1597.87
T9346,C0000741,02/06/80,F,KOLKATA,105540.99,20/11/23,055846,256.54
T266,C0000024,30/01/87,F,MUMBAI,18924.54,20/11/23,083602,430.93
T351,C0000032,12/09/77,M,KOLKATA,9511.7,20/11/23,083724,45.34
T711,C0000060,29/01/64,F,MUMBAI,129417.73,20/11/23,094601,3170.45
T7633,C0000607,19/06/86,M,MUMBAI,8208.73,20/11/23,130319,257.92
T11255,C0000891,02/12/69,F,PUNE,109408.54,20/11/23,142445,3138.37
T4902,C0000391,06/04/85,F,JAIPUR,61506.28,20/11/23,154334,116.25
T1323,C0000109,19/01/95,M,HYDERABAD,16700.38,20/11/23,180749,3727.92
T12480,C0000992,25/11/94,M,HYDERABAD,28585.54,20/11/23,211516,52.67
T6608,C0000526,03/03/65,M,PUNE,18314.5,20/11/23,235037,1272.8
T1011,C0000085,03/04/82,F,JAIPUR,15968.37,21/11/23,011114,971.58
T5866,C0000470,28/05/88,M,BANGALORE,82305.82,21/11/23,020707,1244.07
T10243,C0000812,17/04/60,M,LUCKNOW,4136.46,21/11/23,022743,3788.33
T7990,C0000637,23/08/77,F,CHENNAI,27206.45,21/11/23,041149,658.99
T6845,C0000543,22/05/79,M,AHMEDABAD,9936.91,21/11/23,061352,1757.25
T9163,C0000728,24/07/83,M,MUMBAI,7192.18,21/11/23,071146,7171.87
T4284,C0000342,22/12/86,F,AHMEDABAD,69288.04,21/11/23,090659,7275.58
T6582,C0000524,28/07/62,F,PUNE,20666.2,21/11/23,102127,613.12
T12400,C0000985,12/10/63,M,PUNE,75064.62,21/11/23,103805,102.61
T9604,C0000760,09/07/64,M,DELHI,48106.63,21/11/23,114533,170.08
T11044,C0000873,12/07/79,F,KOLKATA,62141.63,21/11/23,121725,3501.04
T12356,C0000981,21/02/72,F,BANGALORE,34031.72,21/11/23,170517,822.21
T7215,C0000570,02/08/95,F,PUNE,49799.21,21/11/23,174936,1465.73
T11882,C0000940,13/09/93,F,PUNE,45563.88,21/11/23,194555,370.86
T2521,C0000203,05/04/60,F,DELHI,12181.14,21/11/23,224325,10122.29
T890,C0000075,10/08/77,M,HYDERABAD,26809.76,21/11/23,225119,958.53
T2170,C0000176,15/11/80,M,HYDERABAD,4827.7,21/11/23,225156,5685.81
T9738,C0000770,20/03/65,M,KOLKATA,16973.21,21/11/23,232226,65.12
T1733,C0000143,31/07/94,F,HYDERABAD,67962.08,21/11/23,232528,8897.5
T4124,C0000330,11/06/88,M,LUCKNOW,35622.92,22/11/23,020900,1711.05
T11902,C0000942,14/08/63,F,LUCKNOW,29190.06,22/11/23,024112,834.81
T6321,C0000505,19/12/61,F,DELHI,137846.57,22/11/23,114101,447.55
T348,C0000031,22/07/00,F,CHENNAI,32915.92,22/11/23,125451,29281.3
T3159,C0000256,12/10/92,M,AHMEDABAD,43567.62,22/11/23,165714,480.5
T8500,C0000678,17/06/73,M,LUCKNOW,28929.97,22/11/23,175939,492.66
T5996,C0000480,07/10/76,F,MUMBAI,13589.0,22/11/23,181750,2762.66
T11143,C0000881,10/04/75,F,PUNE,22448.95,22/11/23,203418,6224.69
T9570,C0000758,19/10/92,F,KOLKATA,40098.1,22/11/23,233750,2315.01
T6870,C0000545,21/10/75,F,LUCKNOW,24280.63,23/11/23,004552,33968.4
T1920,C0000157,31/05/69,F,CHENNAI,12298.61,23/11/23,010624,2761.85
T87,C0000007,01/04/62,F,JAIPUR,24271.97,23/11/23,072507,670.82
T8939,C0000710,18/04/68,M,KOLKATA,98408.28,23/11/23,125711,1758.92
T6093,C0000486,15/08/85,F,KOLKATA,27402.49,23/11/23,131054,1604.56
T1468,C0000122,15/03/76,F,AHMEDABAD,5672.69,23/11/23,153013,1247.9
T5736,C0000459,21/01/70,M,CHENNAI,11228.49,23/11/23,165236,18.75
T2843,C0000232,26/12/00,F,PUNE,44034.24,23/11/23,171102,365.2
T8668,C0000690,23/09/94,M,CHENNAI,23803.44,23/11/23,182401,3365.46
T10204,C0000808,31/05/82,F,DELHI,20361.66,23/11/23,215044,903.3
T11579,C0000914,18/07/66,M,BANGALORE,85259.22,23/11/23,220413,213.95
T1351,C0000112,28/03/73,M,JAIPUR,19178.48,23/11/23,233555,801.48
T7679,C0000610,28/03/69,M,MUMBAI,25633.55,24/11/23,003012,423.95
T10290,C0000815,03/06/89,M,AHMEDABAD,27469.78,24/11/23,063823,3034.57
T2496,C0000201,28/11/73,M,HYDERABAD,40638.4,24/11/23,074143,5556.09
T3974,C0000318,04/05/66,F,LUCKNOW,13046.42,24/11/23,083320,575.1
T10810,C0000857,25/10/91,F,PUNE,9119.6,24/11/23,084043,3882.21
T928,C0000078,01/08/91,F,KOLKATA,39049.4,24/11/23,123109,1978.76
T10995,C0000870,05/02/85,F,LUCKNOW,61571.78,24/11/23,131438,846.22
T3117,C0000253,14/01/74,F,LUCKNOW,8269.08,24/11/23,134409,1334.88
T10170,C0000805,01/04/98,F,AHMEDABAD,32130.3,24/11/23,144015,256.59
T4741,C0000378,09/02/64,M,PUNE,21165.03,24/11/23,185555,102.14
T9861,C0000779,06/09/80,F,BANGALORE,24483.88,24/11/23,200253,1051.58
T1552,C0000129,03/01/68,F,HYDERABAD,8756.83,24/11/23,213139,2009.41
T6650,C0000528,22/08/75,F,PUNE,146955.82,24/11/23,214435,257.96
T5569,C0000446,26/10/86,F,LUCKNOW,34424.94,24/11/23,214854,2249.59
T492,C0000042,02/12/66,M,BANGALORE,4181.73,24/11/23,231528,178.3
T11992,C0000949,22/06/80,M,MUMBAI,10727.09,25/11/23,011540,1261.67
T9362,C0000742,09/06/76,M,JAIPUR,8260.46,25/11/23,025810,399.29
T2472,C0000199,04/04/94,M,JAIPUR,51767.88,25/11/23,035621,385.62
T7173,C0000567,19/10/89,M,LUCKNOW,103025.97,25/11/23,041722,2759.34
T2784,C0000226,17/07/96,F,PUNE,30766.34,25/11/23,042441,540.94
T9602,C0000760,09/07/64,M,DELHI,48106.63,25/11/23,072212,366.42
T8942,C0000711,28/02/96,F,DELHI,27309.31,25/11/23,112218,1464.53
T7343,C0000583,30/01/81,M,BANGALORE,16023.98,25/11/23,195648,2700.25
T12457,C0000990,16/09/73,F,BANGALORE,533158.97,25/11/23,204237,3139.12
T10975,C0000868,06/10/93,M,AHMEDABAD,50107.27,25/11/23,213355,3469.99
T4326,C0000346,04/04/68,F,AHMEDABAD,22823.96,25/11/23,221616,94.92
T1408,C0000118,16/07/77,F,BANGALORE,15180.9,25/11/23,234123,5614.58
T11421,C0000902,31/03/82,M,AHMEDABAD,46780.11,26/11/23,005518,56.3
T11750,C0000927,04/09/94,M,DELHI,4348.91,26/11/23,011340,2896.94
T8748,C0000696,23/11/93,M,DELHI,103006.48,26/11/23,012247,1235.67
T4759,C0000379,30/06/88,F,LUCKNOW,11118.5,26/11/23,023616,3272.83
T7707,C0000612,13/02/91,M,AHMEDABAD,52256.71,26/11/23,032156,318.0
T2663,C0000217,19/10/72,M,BANGALORE,11296.19,26/11/23,050339,827.99
T11932,C0000944,08/09/74,M,HYDERABAD,13314.96,26/11/23,051340,151.91
T5473,C0000438,05/01/72,M,BANGALORE,117166.07,26/11/23,094610,2341.63
T4885,C0000389,25/12/78,F,DELHI,10106.97,26/11/23,120102,3128.72
T4081,C0000326,14/06/69,F,CHENNAI,36860.05,26/11/23,121902,922.57
T2087,C0000169,01/06/90,M,LUCKNOW,110991.91,26/11/23,122007,1892.11
T1284,C0000106,25/03/98,F,HYDERABAD,11281.59,26/11/23,141139,354.2
T1289,C0000107,01/09/81,F,DELHI,164948.28,26/11/23,164947,1446.67
T8050,C0000642,22/07/77,M,HYDERABAD,168925.09,26/11/23,171500,1484.17
T4279,C0000342,22/12/86,F,AHMEDABAD,69288.04,26/11/23,173219,555.32
T2718,C0000221,08/12/69,M,KOLKATA,18129.63,26/11/23,173916,93.76
T6550,C0000521,19/08/60,F,DELHI,17930.04,26/11/23,174011,6692.4
T426,C0000038,16/03/72,F,PUNE,6648.34,26/11/23,183133,1511.67
T8753,C0000696,23/11/93,M,DELHI,103006.48,26/11/23,183740,618.66
T11327,C0000896,26/04/65,M,HYDERABAD,18534.21,26/11/23,190653,4513.33
T3632,C0000292,10/06/61,F,HYDERABAD,15577.35,26/11/23,202427,97.77
T7753,C0000617,17/10/00,F,LUCKNOW,12176.91,27/11/23,001555,1562.53
T12511,C0000994,27/09/68,M,PUNE,37721.43,27/11/23,021849,3218.82
T7277,C0000577,12/01/82,F,JAIPUR,16194.53,27/11/23,045229,2470.02
T552,C0000047,06/10/95,F,DELHI,50530.67,27/11/23,050109,563.16
T9918,C0000783,17/01/71,M,AHMEDABAD,37094.2,27/11/23,060311,474.69
T11971,C0000948,24/12/74,F,LUCKNOW,31352.19,27/11/23,073822,314.79
T3164,C0000256,12/10/92,M,AHMEDABAD,43567.62,27/11/23,075334,493.61
T3708,C0000297,29/02/80,F,BANGALORE,22426.91,27/11/23,091412,141.13
T1958,C0000160,21/09/89,M,LUCKNOW,6704.86,27/11/23,095859,246.77
T2313,C0000188,04/12/93,F,HYDERABAD,13451.92,27/11/23,100919,2580.97
T9877,C0000780,15/05/61,M,LUCKNOW,27619.91,27/11/23,100929,9423.87
T3613,C0000289,22/01/96,F,AHMEDABAD,2450.07,27/11/23,115621,902.27
T557,C0000047,06/10/95,F,DELHI,50530.67,27/11/23,142323,8378.77
T4933,C0000394,08/04/73,M,CHENNAI,18147.62,27/11/23,150231,504.4
T11507,C0000909,14/08/87,M,MUMBAI,43911.88,27/11/23,152523,870.57
T8017,C0000639,17/02/74,F,LUCKNOW,38671.36,27/11/23,154736,188.42
T6451,C0000515,21/02/93,F,JAIPUR,15644.13,27/11/23,165432,2455.83
T12248,C0000971,13/05/66,F,BANGALORE,487277.42,27/11/23,195428,915.3
T10823,C0000858,25/04/69,F,JAIPUR,15288.67,27/11/23,202801,248.15
T7887,C0000627,28/05/98,M,PUNE,269803.42,27/11/23,214908,2251.69
T5181,C0000413,22/12/62,F,MUMBAI,5720.57,27/11/23,215852,1946.87
T9742,C0000771,10/05/85,F,BANGALORE,7107.68,28/11/23,004813,950.81
T10118,C0000800,12/07/72,M,CHENNAI,5237.75,28/11/23,005213,497.4
T4926,C0000394,08/04/73,M,CHENNAI,18147.62,28/11/23,020416,2466.2
T9597,C0000760,09/07/64,M,DELHI,48106.63,28/11/23,032557,2320.95
T3382,C0000272,30/03/67,M,KOLKATA,28528.57,28/11/23,042823,317.83
T5521,C0000441,06/10/63,F,HYDERABAD,4159.86,28/11/23,062523,25795.26
T4430,C0000353,13/03/96,F,JAIPUR,8309.82,28/11/23,074901,86.83
T11679,C0000921,20/02/80,M,BANGALORE,95547.23,28/11/23,075513,2129.21
T5333,C0000427,05/08/66,M,HYDERABAD,15812.7,28/11/23,082842,3943.41
T9273,C0000735,15/07/00,F,AHMEDABAD,12120.08,28/11/23,091340,339.51
T5734,C0000458,24/12/67,F,PUNE,16229.0,28/11/23,095216,218.2
T5723,C0000457,17/08/86,F,CHENNAI,25147.08,28/11/23,101134,4084.98
T1212,C0000102,12/02/81,M,KOLKATA,88451.31,28/11/23,104105,2531.88
T10509,C0000832,13/01/81,M,DELHI,32225.72,28/11/23,110557,975.06
T2683,C0000218,13/04/90,M,CHENNAI,2616.08,28/11/23,122253,1024.27
T11060,C0000875,18/10/79,F,AHMEDABAD,9581.7,28/11/23,124420,623.97
T8594,C0000685,15/08/62,F,BANGALORE,14271.35,28/11/23,140124,547.79
T10598,C0000839,15/03/84,M,PUNE,20294.92,28/11/23,161121,828.2
T816,C0000069,18/06/82,F,MUMBAI,27550.83,28/11/23,184224,3049.82
T4676,C0000373,15/11/64,F,KOLKATA,18575.79,28/11/23,184909,5900.5
T622,C0000052,08/05/82,F,AHMEDABAD,12410.99,28/11/23,190708,628.19
T6504,C0000518,03/06/79,F,KOLKATA,170878.53,28/11/23,205643,95.75
T7937,C0000632,06/11/75,M,HYDERABAD,75392.27,29/11/23,000428,2140.42
T8123,C0000648,23/12/70,M,BANGALORE,6031.44,29/11/23,022305,624.74
T2972,C0000241,01/08/65,F,LUCKNOW,27509.59,29/11/23,041615,13370.9
T6162,C0000492,21/10/64,M,HYDERABAD,11277.48,29/11/23,041624,1820.1
T3620,C0000290,26/07/75,F,DELHI,5394.77,29/11/23,043318,363.16
T1203,C0000101,26/05/72,F,KOLKATA,28778.74,29/11/23,044601,352.97
T10475,C0000830,18/02/86,M,DELHI,16308.32,29/11/23,083501,247.32
T5661,C0000452,16/05/68,M,MUMBAI,7090.98,29/11/23,102601,2254.94
T8176,C0000653,25/10/84,M,CHENNAI,23523.09,29/11/23,102843,2379.38
T10762,C0000853,21/02/66,M,CHENNAI,35510.68,29/11/23,103352,632.28
T6959,C0000551,09/11/84,F,BANGALORE,10141.52,29/11/23,110845,518.8
T1220,C0000102,12/02/81,M,KOLKATA,88451.31,29/11/23,123319,2427.31
T3814,C0000304,03/12/82,M,CHENNAI,15173.78,29/11/23,130441,64.39
T9469,C0000749,11/09/66,M,HYDERABAD,16139.56,29/11/23,133158,17.98
T3670,C0000294,04/04/92,M,AHMEDABAD,11951.53,29/11/23,145442,3474.69
T1537,C0000128,10/10/64,M,JAIPUR,8050.24,29/11/23,145737,7673.22
T5376,C0000429,11/11/92,F,PUNE,1796.2,29/11/23,172845,6411.04
T650,C0000055,08/10/67,F,JAIPUR,10890.61,29/11/23,205144,106.17
T4597,C0000367,18/11/68,F,PUNE,34013.16,29/11/23,220258,1743.36
T2589,C0000209,30/08/61,M,LUCKNOW,21344.74,29/11/23,223555,75.28
T4618,C0000369,01/02/84,F,BANGALORE,113074.01,29/11/23,225944,787.16
T1187,C0000100,14/01/89,M,CHENNAI,10036.77,30/11/23,003058,69.8
T4878,C0000389,25/12/78,F,DELHI,10106.97,30/11/23,005659,5642.94
T3386,C0000272,30/03/67,M,KOLKATA,28528.57,30/11/23,013941,47.96
T3790,C0000302,09/05/92,F,JAIPUR,52030.47,30/11/23,080515,9235.0
T5648,C0000451,26/04/66,F,KOLKATA,46084.74,30/11/23,085306,1555.52
T4063,C0000325,19/02/70,M,KOLKATA,29592.61,30/11/23,091321,127.87
T567,C0000048,28/02/61,M,AHMEDABAD,6344.51,30/11/23,104222,42985.92
T2582,C0000208,14/06/64,M,HYDERABAD,20707.18,30/11/23,110128,1439.63
T3361,C0000271,07/10/94,M,MUMBAI,4708.85,30/11/23,140556,423.51
T11325,C0000895,02/09/85,F,AHMEDABAD,80687.14,30/11/23,143912,1327.11
T5311,C0000425,09/11/71,M,LUCKNOW,20899.8,30/11/23,161526,719.32
T8388,C0000669,01/08/93,M,PUNE,16292.72,30/11/23,171413,832.71
T39,C0000004,07/03/85,F,LUCKNOW,50138.52,30/11/23,174817,921.98
T5706,C0000456,28/07/90,M,PUNE,25423.43,30/11/23,205015,4053.3
T4212,C0000336,21/02/73,M,MUMBAI,7783.85,30/11/23,212655,1006.18
T3188,C0000258,21/11/78,F,JAIPUR,44152.4,30/11/23,220820,198.04
T12202,C0000968,09/01/66,M,KOLKATA,42175.93,30/11/23,221658,104928.08
T8762,C0000697,18/04/81,M,PUNE,46171.85,30/11/23,222312,5261.6
T9349,C0000741,02/06/80,F,KOLKATA,105540.99,30/11/23,224855,10500.95
T11937,C0000945,11/01/97,M,BANGALORE,2406.03,30/11/23,232056,44.72
T7501,C0000596,16/02/96,F,HYDERABAD,13499.79,01/12/23,011454,6187.3
T4564,C0000364,30/12/63,M,PUNE,13118.09,01/12/23,043823,1568.43
T4569,C0000365,30/09/85,M,AHMEDABAD,6059.84,01/12/23,053733,5905.04
T976,C0000082,27/06/95,M,CHENNAI,53298.31,01/12/23,054830,6368.34
T1547,C0000129,03/01/68,F,HYDERABAD,8756.83,01/12/23,063147,676.22
T2819,C0000230,08/06/00,M,KOLKATA,27562.64,01/12/23,081245,2076.08
T4751,C0000379,30/06/88,F,LUCKNOW,11118.5,01/12/23,081848,1269.96
T8266,C0000660,25/06/79,F,BANGALORE,9697.97,01/12/23,085635,2876.37
T12127,C0000962,10/10/64,M,BANGALORE,13693.5,01/12/23,085701,328.95
T10826,C0000858,25/04/69,F,JAIPUR,15288.67,01/12/23,110234,1232.63
T4557,C0000364,30/12/63,M,PUNE,13118.09,01/12/23,110610,13301.06
T4487,C0000358,05/01/90,M,CHENNAI,9834.22,01/12/23,112215,6307.89
T3369,C0000271,07/10/94,M,MUMBAI,4708.85,01/12/23,121513,2179.19
T10373,C0000822,23/07/00,M,PUNE,18761.27,01/12/23,122012,652.52
T5878,C0000471,20/05/75,F,CHENNAI,21054.66,01/12/23,124033,189.76
T7073,C0000559,19/05/83,M,PUNE,32694.36,01/12/23,130402,304.87
T1055,C0000090,11/10/65,M,HYDERABAD,16357.41,01/12/23,131122,845.89
T12051,C0000954,02/09/72,M,DELHI,2197.65,01/12/23,151801,878.08
T8615,C0000686,25/12/70,F,HYDERABAD,11244.19,01/12/23,152621,2062.91
T5718,C0000457,17/08/86,F,CHENNAI,25147.08,01/12/23,174736,1819.33
T8988,C0000715,08/09/95,M,MUMBAI,73392.58,01/12/23,180743,2645.42
T9076,C0000722,16/12/86,F,JAIPUR,12077.66,01/12/23,195841,1925.69
T6984,C0000553,14/03/99,M,CHENNAI,4988.12,02/12/23,022011,574.11
T10911,C0000864,21/08/95,M,LUCKNOW,7458.87,02/12/23,053926,7741.82
T5844,C0000467,23/03/65,M,AHMEDABAD,6694.78,02/12/23,064447,830.77
T11216,C0000887,24/01/62,M,KOLKATA,5939.35,02/12/23,064558,875.84
T11159,C0000883,19/09/65,F,PUNE,2130.11,02/12/23,090210,941.89
T9066,C0000721,05/01/80,M,JAIPUR,435.98,02/12/23,091140,1464.82
T2500,C0000202,26/08/83,M,KOLKATA,41030.46,02/12/23,095315,5633.41
T4595,C0000367,18/11/68,F,PUNE,34013.16,02/12/23,134732,233.99
T9889,C0000781,08/08/71,F,HYDERABAD,89708.09,02/12/23,135844,445.3
T6568,C0000523,23/06/81,M,DELHI,23226.74,02/12/23,151706,536.3
T10195,C0000807,31/08/71,F,BANGALORE,48588.4,02/12/23,161748,2099.12
T9909,C0000782,24/05/79,F,AHMEDABAD,49259.42,02/12/23,182537,509.78
T2088,C0000169,01/06/90,M,LUCKNOW,110991.91,02/12/23,183408,4147.79
T4207,C0000336,21/02/73,M,MUMBAI,7783.85,02/12/23,192815,71.41
T11135,C0000881,10/04/75,F,PUNE,22448.95,02/12/23,194034,501.76
T9181,C0000729,08/01/66,F,HYDERABAD,63692.15,02/12/23,203903,9145.74
T10342,C0000819,07/03/62,M,CHENNAI,31021.97,02/12/23,204216,8002.48
T7881,C0000627,28/05/98,M,PUNE,269803.42,02/12/23,211009,311.92
T8931,C0000710,18/04/68,M,KOLKATA,98408.28,02/12/23,214343,85.48
T10248,C0000812,17/04/60,M,LUCKNOW,4136.46,02/12/23,220101,3725.61
T1510,C0000126,03/10/73,F,PUNE,35765.28,02/12/23,220310,598.56
T7003,C0000554,17/12/82,M,HYDERABAD,21164.35,02/12/23,222110,7868.9
T7327,C0000582,10/04/88,F,BANGALORE,16674.35,02/12/23,223948,3495.64
T1286,C0000106,25/03/98,F,HYDERABAD,11281.59,02/12/23,235708,396.8
T9805,C0000775,24/09/68,M,JAIPUR,33964.26,03/12/23,020901,732.94
T7726,C0000615,05/05/85,M,AHMEDABAD,5693.81,03/12/23,034638,1250.24
T5960,C0000477,16/01/63,M,MUMBAI,7065.42,03/12/23,035226,145.77
T9670,C0000766,25/11/97,F,HYDERABAD,61556.99,03/12/23,073843,1435.29
T6441,C0000514,17/08/60,M,HYDERABAD,65065.21,03/12/23,093849,245.39
T772,C0000064,02/07/69,M,DELHI,13130.74,03/12/23,101648,1558.26
T25,C0000003,25/06/91,M,LUCKNOW,5298.89,03/12/23,105349,1926.67
T2546,C0000206,15/08/68,F,HYDERABAD,17953.29,03/12/23,105838,11608.93
T598,C0000050,27/05/94,F,LUCKNOW,17227.41,03/12/23,121929,1010.86
T10479,C0000830,18/02/86,M,DELHI,16308.32,03/12/23,123155,525.21
T5245,C0000420,24/11/72,M,CHENNAI,8756.81,03/12/23,130521,527.71
T11644,C0000919,21/01/65,M,MUMBAI,17447.0,03/12/23,133531,586.46
T5544,C0000444,19/03/94,M,PUNE,9925.74,03/12/23,140420,1166.06
T8260,C0000660,25/06/79,F,BANGALORE,9697.97,03/12/23,142454,3785.32
T530,C0000046,06/08/83,M,PUNE,8037.82,03/12/23,144430,39.78
T4936,C0000395,19/03/77,M,PUNE,3839.53,03/12/23,150124,488.75
T482,C0000041,15/10/74,M,JAIPUR,8887.81,03/12/23,160541,405.88
T3238,C0000261,23/09/62,M,PUNE,20992.31,03/12/23,175532,833.2
T9014,C0000718,10/01/95,M,KOLKATA,6139.9,03/12/23,222943,6215.94
T7590,C0000603,20/12/67,M,BANGALORE,5847.31,03/12/23,232653,986.09
T11990,C0000949,22/06/80,M,MUMBAI,10727.09,04/12/23,003137,53.13
T11725,C0000925,06/02/90,F,BANGALORE,18015.02,04/12/23,033752,8763.61
T9085,C0000722,16/12/86,F,JAIPUR,12077.66,04/12/23,043706,1388.56
T5599,C0000448,24/02/95,F,LUCKNOW,199189.9,04/12/23,044912,1099.89
T1561,C0000129,03/01/68,F,HYDERABAD,8756.83,04/12/23,052907,743.7
T12301,C0000977,15/12/87,F,JAIPUR,18131.67,04/12/23,080203,763.59
T10472,C0000830,18/02/86,M,DELHI,16308.32,04/12/23,080553,1156.26
T8396,C0000671,13/11/89,F,AHMEDABAD,15259.01,04/12/23,083450,285.75
T1039,C0000088,03/03/98,F,PUNE,26932.77,04/12/23,095245,1726.68
T1878,C0000154,02/09/84,F,MUMBAI,49371.2,04/12/23,102125,254.6
T5015,C0000402,15/01/90,M,LUCKNOW,10835.35,04/12/23,114534,617.9
T11467,C0000906,05/03/69,M,KOLKATA,13455.12,04/12/23,134933,2457.66
T5842,C0000467,23/03/65,M,AHMEDABAD,6694.78,04/12/23,143332,989.63
T6989,C0000554,17/12/82,M,HYDERABAD,21164.35,04/12/23,151218,3613.33
T3604,C0000289,22/01/96,F,AHMEDABAD,2450.07,04/12/23,164640,330.33
T695,C0000058,21/04/60,F,PUNE,26549.52,04/12/23,165957,253.71
T6889,C0000546,19/07/88,M,AHMEDABAD,3662.34,04/12/23,195436,557.53
T6315,C0000504,19/02/74,F,DELHI,34257.56,04/12/23,213716,1092.74
T3011,C0000245,25/02/94,F,AHMEDABAD,18530.96,04/12/23,215530,1369.41
T332,C0000030,04/02/96,F,KOLKATA,51930.4,04/12/23,230358,10928.27
T6424,C0000513,03/12/65,M,MUMBAI,53048.61,04/12/23,230430,9603.14
T6497,C0000517,13/04/98,M,MUMBAI,48299.92,04/12/23,230731,3288.28
T7201,C0000569,22/02/80,M,JAIPUR,40428.45,04/12/23,230955,6309.38
T11767,C0000929,12/05/60,M,LUCKNOW,11121.32,04/12/23,235154,5784.93
T1241,C0000104,31/12/73,M,DELHI,26118.95,05/12/23,042157,4556.6
T11806,C0000932,10/05/98,M,KOLKATA,14698.27,05/12/23,052411,426.26
T3912,C0000313,08/01/76,F,KOLKATA,141018.65,05/12/23,070118,139.76
T5676,C0000453,08/03/75,M,LUCKNOW,9200.48,05/12/23,082536,322.39
T12006,C0000950,03/10/64,F,CHENNAI,6728.77,05/12/23,112243,246.62
T4095,C0000327,19/06/67,F,LUCKNOW,11289.8,05/12/23,124413,215.06
T5037,C0000403,01/03/92,F,LUCKNOW,18442.33,05/12/23,131302,1002.19
T8048,C0000642,22/07/77,M,HYDERABAD,168925.09,05/12/23,143917,1367.33
T398,C0000036,13/03/89,M,PUNE,63476.47,05/12/23,150405,3217.35
T10512,C0000833,14/04/00,M,CHENNAI,13154.65,05/12/23,192824,1297.21
T11258,C0000891,02/12/69,F,PUNE,109408.54,05/12/23,203408,687.59
T4186,C0000334,11/12/92,F,JAIPUR,8841.3,05/12/23,204840,285.22
T9931,C0000784,17/07/98,F,MUMBAI,182775.16,05/12/23,211921,759.18
T5863,C0000470,28/05/88,M,BANGALORE,82305.82,05/12/23,222926,564.03
T10166,C0000804,27/07/71,F,LUCKNOW,10424.45,05/12/23,225235,2235.26
T8278,C0000661,26/10/70,M,DELHI,25004.84,06/12/23,001800,2240.93
T3511,C0000282,20/05/78,F,LUCKNOW,30222.99,06/12/23,004521,1612.92
T5400,C0000431,22/02/86,M,LUCKNOW,26269.15,06/12/23,025357,769.18
T6928,C0000548,19/09/84,M,LUCKNOW,47075.13,06/12/23,030314,14698.24
T3108,C0000253,14/01/74,F,LUCKNOW,8269.08,06/12/23,034252,194.42
T5434,C0000435,10/07/84,M,HYDERABAD,75209.3,06/12/23,063051,411.5
T3933,C0000316,11/08/60,M,MUMBAI,22588.83,06/12/23,070217,2297.28
T9431,C0000747,20/03/86,F,PUNE,20375.27,06/12/23,081302,2500.79
T5014,C0000402,15/01/90,M,LUCKNOW,10835.35,06/12/23,091243,2883.88
T3260,C0000262,16/12/96,F,CHENNAI,79183.14,06/12/23,124116,26.05
T9638,C0000763,17/10/88,M,HYDERABAD,15378.33,06/12/23,174254,997.29
T635,C0000054,30/11/64,F,LUCKNOW,15141.27,06/12/23,200138,3185.74
T1292,C0000107,01/09/81,F,DELHI,164948.28,06/12/23,223906,6638.36
T6829,C0000542,29/06/85,M,DELHI,63548.94,06/12/23,231045,1500.09
T3538,C0000283,23/11/78,M,DELHI,25834.41,06/12/23,232714,601.94
T7977,C0000635,29/11/98,F,BANGALORE,1791.92,07/12/23,000427,2624.34
T1183,C0000099,11/02/83,M,DELHI,75818.16,07/12/23,021801,872.44
T4153,C0000332,07/12/70,M,HYDERABAD,9460.17,07/12/23,051732,1042.22
T5384,C0000430,01/02/66,M,CHENNAI,25254.17,07/12/23,083410,310.22
T1093,C0000094,05/01/70,M,PUNE,56430.85,07/12/23,090811,251.2
T1665,C0000138,06/02/64,F,MUMBAI,16009.64,07/12/23,122246,378.94
T12044,C0000954,02/09/72,M,DELHI,2197.65,07/12/23,125223,497.18
T4227,C0000338,09/07/78,F,BANGALORE,42421.21,07/12/23,142150,3596.76
T7238,C0000573,10/03/66,F,MUMBAI,113465.77,07/12/23,160958,2606.1
T4041,C0000323,31/03/99,M,MUMBAI,4527.04,07/12/23,162611,6589.42
T5967,C0000478,02/10/81,F,MUMBAI,3295.55,07/12/23,164237,3555.39
T11685,C0000922,11/11/64,F,PUNE,15570.54,07/12/23,181501,1697.52
T3959,C0000318,04/05/66,F,LUCKNOW,13046.42,07/12/23,183826,446.9
